SOURCETABLE 200 OK
Server: SubCarrier Systems Corp SNIP simpleNTRIP_Caster_[wPRO]R3.18.37/of:Oct 05 2025
Date: Tue, 21 October 2025 10:27:45 UTC
Content-Type: text/plain
Content-Length: 144950

STR;Combe;Is near: Lublin, Lublin Voivodeship;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(2), 1020(2), 1033(10), 1042(2), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;POL;52.65;18.47;1;0;SNIP;none;B;N;14460;
STR;CONCRETA;Is near: Sao Paulo, Sao Paulo;RTCM 3.2;1005(1), 1077(1), 1097(1), 1127(1);;;;BRA;-14.38;-56.39;1;0;SNIP;none;B;N;7000;
STR;Conteneur_PFO;Is near: Mermoz Boabab, Dakar;RTCM 3.2;1006(10), 1013(10), 1033(10), 1073(1), 1083(1), 1093(1), 1123(1), 1230(10), 4094(10);;;;SEN;14.88;-17.11;1;0;SNIP;none;B;N;5300;
STR;CoopaDF-RTK;Is near: Brasilia, Distrito Federal;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;BRA;-16.00;-47.56;1;0;SNIP;none;B;N;14200;
STR;CooperAngusFarm;Is near: Atlanta, Georgia;RTCM 3.2;1005(10), 1074(2), 1084(2), 1094(2), 1124(2), 1230(10);;;;USA;34.64;-79.74;1;0;SNIP;none;B;N;2240;
STR;CRANBLANC;Is near: Clarence-Rockland, Ontario;RTCM 3.2;1006(1), 1033(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;CAN;47.59;-70.43;1;0;SNIP;none;B;N;7160;
STR;CRiewe_RTK;Is near: Marechal Candido Rondon, Parana;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(10);;;;BRA;-24.50;-53.78;1;0;SNIP;none;B;N;16600;
STR;CRNF;Is near: London, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(2), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;55.13;-6.49;1;0;SNIP;none;B;N;12580;
STR;CURRSTHCMR;Is near: Melbourne, Victoria;;;;;;AUS;;;1;0;;none;B;N;0;
STR;CWM_JAJO_RTK_RTCM3_X;Is near: Willemstad, Curacao;RTCM 3.3;1006(1), 1008(1), 1033(1), 1077(1), 1087(1), 1097(1), 1107(1), 1117(1), 1127(1), 1137(1), 1230(1);;;;CUW;12.12;-68.91;1;0;SNIP;none;B;N;11940;
STR;Cybernet_1;Is near: Norfolk, Virginia;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;USA;37.12;-76.47;1;0;SNIP;none;B;N;4540;
STR;CZ_KrizanovZRdvBase1;Is near: Velka Bites, Vysocina;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(4), 1033(10), 1042(4), 1046(3), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;CZE;49.39;16.07;1;0;SNIP;none;B;N;9140;
STR;Dabrowa;Is near: Bialystok, Podlasie;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;POL;52.29;22.62;1;0;SNIP;none;B;N;4840;
STR;Daga_Agrinavi01;Is near: Cotegipe, State of Bahia;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;BRA;-12.83;-45.40;1;0;SNIP;none;B;N;15900;
STR;DagaSRL;Is near: Sao Paulo, State of Sao Paulo;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;BRA;-24.81;-53.65;1;0;SNIP;none;B;N;25660;
STR;DailySweetJay;Is near: Eschborn, Hesse;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1), 1137(1);;;;DEU;50.39;8.07;1;0;SNIP;none;B;N;13480;
STR;Dammstorp;Is near: Malmo, Skane County;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;SWE;55.72;13.27;1;0;SNIP;none;B;N;12280;
STR;dclab;Is near: Phnom Penh, Phnom Penh;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1);;;;KHM;11.57;104.90;1;0;SNIP;none;B;N;19620;
STR;Dclt;Is near: London, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;52.38;-2.21;1;0;SNIP;none;B;N;12320;
STR;DE_MV_LUP;Is near: Neustadt-Glewe, Mecklenburg-Vorpommern;RTCM 3.3;1005(1), 1019(1), 1020(1), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1);;;;DEU;53.44;11.49;1;0;SNIP;none;B;N;16700;
STR;DE_NDS_WNK;Is near: Oldenburg, Lower-Saxony;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1033(10), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;DEU;53.76;8.56;1;0;SNIP;none;B;N;10000;
STR;DEBASELEALANG;Is near: Leipzig, Saxony;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1), 1137(1);;;;DEU;51.32;12.42;1;0;SNIP;none;B;N;12460;
STR;deepsouth;Is near: Dallas, Texas;RTCM 3.2;1005(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1), 1137(1);;;;USA;30.78;-93.12;1;0;SNIP;none;B;N;12000;
STR;dekker6;Is near: Toronto, Ontario;RTCM 3.3;1006(10), 1033(10), 1077(1), 1087(1), 1097(1), 1107(1), 1117(1), 1127(1);;;;CAN;43.78;-81.16;1;0;SNIP;none;B;N;14280;
STR;Deny;Is near: Katowice, Silesian Voivodeship;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;POL;50.17;17.83;1;0;SNIP;none;B;N;4500;
STR;DEU00WOLF0;Is near: Sankt Wolfgang, Bavaria;RTCM 3.3;1004(1), 1006(1), 1012(1), 1033(1), 1077(1), 1087(1), 1097(1), 1107(1), 1117(1), 1127(1), 1137(1), 1230(1);;;;DEU;48.21;12.14;1;0;SNIP;none;B;N;18400;
STR;DFS-257;Is near: Madrid, Community of Madrid;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;ESP;39.13;-3.10;1;0;SNIP;none;B;N;4560;
STR;DGABF;Is near: Hessle, England;RTCM 3.3;1004(1), 1006(10), 1008(30), 1012(1), 1019(3), 1020(1), 1033(30), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;54.01;-1.19;1;0;SNIP;none;B;N;15540;
STR;dha_bailey;Is near: Ashburn, Virginia;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;USA;39.97;-80.36;1;0;SNIP;none;B;N;4540;
STR;DICUCSC;Is near: Concepcion, Biobio;RTCM 3.0;1004(1), 1006(10), 1008(10), 1012(1), 1013(10), 1033(10);;;;CHL;-36.80;-73.06;1;0;SNIP;none;B;N;2740;
STR;Diemerswil;Is near: Bettlach, Solothurn;RTCM 3.3;1004(1), 1005(10), 1006(10), 1008(10), 1012(1), 1019(1), 1020(1), 1033(10), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(10);;;;CHE;47.02;7.43;1;0;SNIP;none;B;N;20020;
STR;DING;Is near: Cardiff, Wales;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;51.79;-2.79;1;0;SNIP;none;B;N;11480;
STR;Dispatch_batuhijau;Is near: Kendari, Southeast Sulawesi;RTCM 3.2;1006(15), 1008(15), 1013(60), 1033(15), 1077(1), 1087(1), 1230(15);;;;IDN;-8.96;116.86;1;0;SNIP;none;B;N;4840;
STR;DIYAustralia;Is near: Dusseldorf, North Rhine-Westphalia;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1), 1137(1);;;;DEU;50.69;7.19;1;0;SNIP;none;B;N;11100;
STR;DJAM;Is near: Birmingham, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(2), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;55.05;-6.36;1;0;SNIP;none;B;N;12380;
STR;DJUKA;Is near: Novi Sad, Autonomna Pokrajina Vojvodina;RTCM 3.2;1005(30), 1074(1), 1084(1), 1094(1);;;;SRB;44.95;20.22;1;0;SNIP;none;B;N;3240;
STR;DoleVNC;Is near: Alajuela, Alajuela;RTCM 3.2;1005(10), 1007(10), 1033(10), 1074(1), 1084(1), 1094(1), 1114(1), 1124(1);;;;CRI;10.36;-84.25;1;0;SNIP;none;B;N;6240;
STR;Dome;Is near: Minsk, Minsk Region;RTCM 3.2;1005(1), 1074(1), 1077(1), 1084(1), 1087(1), 1094(1), 1097(1), 1124(1), 1127(1), 1230(1);;;;BLR;53.89;25.18;1;0;SNIP;none;B;N;12080;
STR;DoshishaUniv;Is near: Tokyo, Tokyo;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1), 1230(1);;;;JPN;34.80;135.76;1;0;SNIP;none;B;N;11840;
STR;DOVECOT;Is near: Birmingham, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;GBR;56.79;-2.58;1;0;SNIP;none;B;N;12740;
STR;DP-CLT;Is near: Charlotte, North Carolina;RTCM 3.0;1004(1), 1006(10), 1008(10), 1012(1), 1013(10), 1033(10);;;;USA;35.19;-80.89;1;0;SNIP;none;B;N;2280;
STR;DPS4_BA10_RTCM;Is near: Vilnius, Vilnius County;RTCM 3.2;1006(10), 1013(10), 1033(10), 1073(1), 1083(1), 1093(1), 1113(1), 1123(1), 1230(10), 4094(10);;;;LTU;55.34;24.37;1;0;SNIP;none;B;N;7240;
STR;DR_TODOROV;Is near: Haskovo, Haskovo;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1);;;;BGR;41.94;25.55;1;0;SNIP;none;B;N;11680;
STR;DrevenackB58;Is near: Frondenberg, North Rhine-Westphalia;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;DEU;51.67;6.71;1;0;SNIP;none;B;N;12000;
STR;Drim;Is near: Novi Sad, Autonomna Pokrajina Vojvodina;RTCM 3.2;1005(5), 1077(1), 1087(1), 1097(1), 1230(1);;;;SRB;45.47;19.44;1;0;SNIP;none;B;N;6700;
STR;Droneqube002;Is near: Cankaya,;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;TUR;38.46;27.22;1;0;SNIP;none;B;N;4740;
STR;Drumads_Farms;Is near: Winnipeg, Manitoba;;;;;;CAN;;;1;0;;none;B;N;0;
STR;DryKreek_Marion_AL;Is near: Atlanta, Georgia;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(3), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;USA;32.59;-87.18;1;0;SNIP;none;B;N;9820;
STR;DUCA14;Is near: Stari Grad, Central Serbia;RTCM 3.2;1005(30), 1074(1), 1084(1), 1094(1);;;;SRB;44.83;20.23;1;0;SNIP;none;B;N;3240;
STR;DURHAM_UNI_CS_UK;Is near: Durham, England;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;GBR;54.76;-1.57;1;0;SNIP;none;B;N;3740;
STR;DynesFarm;Is near: Kendal, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(1), 1033(10), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;54.39;-5.50;1;0;SNIP;none;B;N;12420;
STR;Ealing_NZ;Is near: Auckland, Auckland;RTCM 3.2;1005(20), 1074(2), 1084(2), 1094(2), 1124(2), 1230(10);;;;NZL;-44.07;171.48;1;0;SNIP;none;B;N;2260;
STR;EAOP_EC;Is near: Quito, Pichincha;RTCM 3.2;1006(10), 1074(1), 1084(1), 1094(1), 1124(1), 1230(2);;;;ECU;0.34;-78.13;1;0;SNIP;none;B;N;4180;
STR;EC8700DNK;Is near: Copenhagen, Capital;RTCM 3.3;1004(1), 1006(1), 1008(1), 1012(1), 1013(1), 1019(1), 1020(1), 1033(1), 1042(1), 1046(1), 1074(1), 1077(1), 1084(1), 1087(1), 1094(1), 1097(1), 1104(1), 1107(1), 1114(1), 1117(1), 1124(1), 1127(1), 1230(1);;;;DNK;55.85;9.87;1;0;SNIP;none;B;N;23000;
STR;edo_rover;Is near: Stockholm, Stockholm County;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(4), 1020(8), 1033(10), 1042(6), 1046(5), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;SWE;59.47;18.63;1;0;SNIP;none;B;N;7060;
STR;EE-KMUTT;Is near: Bangkok, Bangkok;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(1), 1033(10), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;THA;13.65;100.49;1;0;SNIP;none;B;N;12880;
STR;Ekekullen;Is near: Stockholm, Stockholm County;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;SWE;57.55;12.10;1;0;SNIP;none;B;N;4680;
STR;EKWT_RTK;Is near: London, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;53.90;-1.45;1;0;SNIP;none;B;N;11100;
STR;EMAL00GBR0;Is near: London, England;RTCM 3.2;1006(1), 1029(1), 1033(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;GBR;51.29;0.44;1;0;SNIP;none;B;N;15540;
STR;EMBER1;Is near: Caddo Mills, Texas;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;USA;33.12;-96.35;1;0;SNIP;none;B;N;4500;
STR;EMLIDHOME1;Is near: Calgary, Alberta;RTCM 3.2;1006(10), 1074(1), 1084(1), 1094(1), 1124(2), 1230(10);;;;CAN;53.48;-114.00;1;0;SNIP;none;B;N;3420;
STR;EmsBase;Is near: Greven, North Rhine-Westphalia;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1127(1);;;;DEU;52.18;7.51;1;0;SNIP;none;B;N;15780;
STR;Enschede_SHG;Is near: Enschede, Overijssel;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(1);;;;NLD;52.22;6.85;1;0;SNIP;none;B;N;7480;
STR;ENSTABRE;Is near: Brest, Brittany;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(1);;;;FRA;48.42;-4.47;1;0;SNIP;none;B;N;4920;
STR;Erlander2;Is near: Helsinki, Uusimaa;RTCM 3.0;1004(1), 1006(30), 1008(30), 1012(1), 1033(30);;;;FIN;61.00;22.83;1;0;SNIP;none;B;N;3480;
STR;ErwinEU;Is near: Bristol, Virginia;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;USA;36.14;-82.42;1;0;SNIP;none;B;N;6140;
STR;Espejo;Is near: Alcobendas, Community of Madrid;RTCM 3.3;1006(10), 1007(10), 1013(10), 1019(30), 1020(30), 1033(10), 1042(30), 1046(30), 1077(1), 1087(1), 1097(1), 1127(1);;;;ESP;40.14;-3.42;1;0;SNIP;none;B;N;12200;
STR;espemarken;Is near: Malmo, Skane County;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(1), 1033(10), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;SWE;55.61;13.37;1;0;SNIP;none;B;N;12540;
STR;fahnerfarms;Is near: Westland, Michigan;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(2), 1020(2), 1033(10), 1042(4), 1046(2), 1077(1), 1087(1), 1097(1), 1127(1), 1230(31);;;;USA;43.35;-85.47;1;0;SNIP;none;B;N;11500;
STR;Falt85V;Is near: Halmstad, Halland;RTCM 3.2;1005(30), 1033(30), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1);;;;SWE;56.67;12.90;1;0;SNIP;none;B;N;14340;
STR;FARMASAK;Is near: Stari Grad, Central Serbia;RTCM 3.2;1005(30), 1074(1), 1084(1), 1094(1);;;;SRB;45.16;20.49;1;0;SNIP;none;B;N;3180;
STR;FarmNaviEu2;Is near: Lodz, Lodz Voivodeship;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;POL;52.79;21.03;1;0;SNIP;none;B;N;17240;
STR;FarmNaviEu;Is near: Lomianki, Masovian Voivodeship;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;POL;52.34;20.87;1;0;SNIP;none;B;N;12040;
STR;FarmTheory-Omagh;Is near: Canterbury, England;RTCM 3.2;1005(30), 1077(1), 1087(1), 1097(1), 1230(30);;;;GBR;54.58;-7.29;1;0;SNIP;none;B;N;3500;
STR;farone;Is near: Rolim de Moura, State of Rondonia;RTCM 3.3;1006(1), 1008(10), 1019(16), 1020(16), 1033(10), 1042(10), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1);;;;BRA;-11.93;-61.98;1;0;SNIP;none;B;N;10300;
STR;FasadiAlavus;Is near: Alavus, West and Inner Finland;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;FIN;62.57;23.60;1;0;SNIP;none;B;N;11600;
STR;fasanv2;Is near: Stockholm, Stockholm County;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;SWE;59.27;17.95;1;0;SNIP;none;B;N;5520;
STR;FermaBaratca;Is near: Roman, Neamt;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;ROU;46.96;26.66;1;0;SNIP;none;B;N;4560;
STR;FFHV;Is near: Sremska Mitrovica, Autonomna Pokrajina Vojvodina;RTCM 3.2;1005(30), 1074(1), 1084(1), 1094(1);;;;SRB;44.99;20.17;1;0;SNIP;none;B;N;3240;
STR;fi_agronav;Is near: Helsinki, Uusimaa;RTCM 3.2;1006(5), 1033(5), 1074(1), 1084(1), 1094(1), 1114(1), 1124(1);;;;FIN;62.73;22.41;1;0;SNIP;none;B;N;9400;
STR;FIN_PORI_LINNA;Is near: Helsinki, Uusimaa;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;FIN;61.50;21.80;1;0;SNIP;none;B;N;10920;
STR;FIN_SAS_KII_KUO;Is near: Ikaalinen, West and Inner Finland;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;FIN;61.52;22.57;1;0;SNIP;none;B;N;4640;
STR;FIN_Tammela_Mustiala;Is near: Haemeenlinna, Haeme;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(2), 1020(2), 1033(10), 1042(2), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;FIN;60.82;23.77;1;0;SNIP;none;B;N;13080;
STR;Fjellvang;Is near: Fornebu, Akershus;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1230(1);;;;NOR;58.64;6.12;1;0;SNIP;none;B;N;3620;
STR;FLTLLC1;Is near: Dallas, Texas;RTCM 3.2;1006(1), 1033(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;USA;30.22;-94.26;1;0;SNIP;none;B;N;6360;
STR;fluffyYAQ;Is near: Richmond, British Columbia;RTCM 3.2;1006(1), 1033(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;CAN;48.81;-123.59;1;0;SNIP;none;B;N;6160;
STR;FMPT;Is near: Debrecen, Hajdu-Bihar;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;HUN;47.55;21.60;1;0;SNIP;none;B;N;11960;
STR;FolhaLarga-RTK;Is near: Brasilia, Federal District;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(31);;;;BRA;-8.50;-47.90;1;0;SNIP;none;B;N;13660;
STR;Forge_Farm_RTK;Is near: Dartford, England;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(2), 1020(2), 1033(10), 1042(3), 1046(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;GBR;52.17;-1.71;1;0;SNIP;none;B;N;12500;
STR;FPELY;Is near: Wickham, Quebec;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(1);;;;CAN;45.70;-72.40;1;0;SNIP;none;B;N;18060;
STR;FR10433-1;Is near: Meudon, Ile-de-France;RTCM 3.0;1004(1), 1005(1), 1006(1), 1007(1), 1008(1), 1012(1), 1019(1), 1020(1), 1033(1);;;;FRA;48.21;4.42;1;0;SNIP;none;B;N;4420;
STR;FRA56141PIKSI;Is near: Nice, Provence-Alpes-Cote d'Azur;RTCM 3.2;1005(10), 1077(1), 1087(1), 1097(1), 1117(1), 1127(1), 1137(1), 1230(10);;;;FRA;47.84;-2.85;1;0;SNIP;none;B;N;13800;
STR;FreeStation;Is near: London, England;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;GBR;51.54;0.66;1;0;SNIP;none;B;N;4760;
STR;Freiamt;Is near: Fribourg, Fribourg;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(31);;;;CHE;47.18;8.37;1;0;SNIP;none;B;N;11340;
STR;FRELIH;Is near: Ljubljana, Ljubljana;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(1), 1020(1), 1033(10), 1042(1), 1045(1), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;SVN;46.34;14.30;1;0;SNIP;none;B;N;17460;
STR;fssoyo;Is near: Somolu, Lagos;RTCM 3.2;1006(10), 1008(10), 1013(10), 1033(10), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;NGA;7.84;3.95;1;0;SNIP;none;B;N;5280;
STR;Garabello_RTK;Is near: Milan, Lombardy;RTCM 3.3;1004(1), 1005(10), 1008(10), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;ITA;44.82;7.36;1;0;SNIP;none;B;N;9540;
STR;GARAGEPMA;Is near: Plessisville, Quebec;RTCM 3.3;1006(1), 1033(1), 1077(1), 1087(1), 1097(1), 1107(1), 1117(1), 1127(1), 1137(1), 1230(1);;;;CAN;46.30;-71.66;1;0;SNIP;none;B;N;10640;
STR;geofis_mbase;Is near: Santo Domingo Este, Santo Domingo;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(1), 1020(1), 1033(10), 1042(1), 1046(1), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;DOM;18.46;-69.92;1;0;SNIP;none;B;N;17820;
STR;geosense_f9p_rtcm;Is near: Kobe, Hyogo Prefecture;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(1);;;;JPN;34.79;135.01;1;0;SNIP;none;B;N;7020;
STR;geotimege;Is near: Tbilisi, T'bilisi;RTCM 3.2;1006(10), 1008(2), 1033(2), 1074(1), 1084(1), 1094(1), 1124(1), 1230(2);;;;GEO;41.69;44.86;1;0;SNIP;none;B;N;4300;
STR;GER-Dortmund;Is near: Dortmund, North Rhine-Westphalia;RTCM 3.2;1005(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(5);;;;DEU;51.49;7.42;1;0;SNIP;none;B;N;4800;
STR;GerAndry;Is near: Atyrau, Atyrau;RTCM 3.2;1005(1), 1077(1), 1087(1), 1097(1), 1127(1), 1230(1);;;;KAZ;53.09;77.44;1;0;SNIP;none;B;N;24100;
STR;GESAMP;Is near: Rome, Lazio;RTCM 3.2;1006(1), 1033(1), 1074(1), 1084(1), 1094(1), 1124(1), 1230(1);;;;ITA;44.42;8.88;1;0;SNIP;none;B;N;10300;
STR;ghostpine;Is near: Calgary, Alberta;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(2), 1046(2), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;CAN;51.72;-113.10;1;0;SNIP;none;B;N;12320;
STR;GILGA;Is near: Jefferson, Georgia;RTCM 3.2;1005(10), 1074(1), 1084(1), 1094(1), 1124(1), 1230(10);;;;USA;34.33;-83.68;1;0;SNIP;none;B;N;4180;
STR;Gine-Albrk;Is near: Camayenne, Conakry;RTCM 3.0;1004(1), 1006(1), 1008(1), 1012(1), 1013(1), 1033(1);;;;GIN;9.52;-13.72;1;0;SNIP;none;B;N;8440;
STR;Gizmogps;Is near: Tampere, Pirkanmaa;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(3), 1046(2), 1077(1), 1087(1), 1097(1), 1127(1), 1230(30);;;;FIN;62.77;24.84;1;0;SNIP;none;B;N;13720;
STR;GlaserCrossan;Is near: Corvallis, Oregon;RTCM 3.2;1006(10), 1074(2), 1084(2), 1094(2), 1124(2), 1230(10);;;;USA;44.50;-123.01;1;0;SNIP;none;B;N;1940;
STR;GloryViewRTK;Is near: Stony Plain, Alberta;RTCM 3.2;1006(10), 1008(10), 1074(2), 1084(2), 1094(2), 1230(10);;;;CAN;53.57;-113.98;1;0;SNIP;none;B;N;1900;
STR;GMUPD1;Is near: Ashburn, Virginia;RTCM 3.3;1004(1), 1005(1), 1033(1), 1077(1), 1087(1), 1097(1), 1107(1), 1117(1), 1127(1), 1137(1), 1230(1);;;;USA;38.83;-77.31;1;0;SNIP;none;B;N;11840;
STR;gogainet;Is near: Kampung Ayer Keroh, Melaka;RTCM 3.3;1004(1), 1005(10), 1008(10), 1012(1), 1019(3), 1020(2), 1033(10), 1042(2), 1046(2), 1077(1), 1087(1), 1097(1), 1107(1), 1127(1), 1230(30);;;;MYS;2.31;102.32;1;0;SNIP;none;B;N;11320;
